"","NAME","NAMEJOIN","NAMECOUNTY","COUNTYJOIN","DATE","DATA_SOURC","IMG_VERIFD","X","Y","INDEX","P_CODE","ALT_NAME1","ALT_NAME2","ALT_NAME3","ALT_NAME4","STATEJOIN","PAYAM","BOMA","FUNC_CLASS","CONF_SCORE","SRC_VERIFD","SRC_V_REM"
"9788","Dhornyal","Dhornyal","DhornyalLeer","Leer",NA,"VAS, OCHA COD, NBS Unity",1,30.22981,8.21428,15775,"BE-0609","","","","","Unity","Yang","Dhornyal",6,50,1,"GPS"
"9789","Tuomtuom","Tuomtuom","TuomtuomPanyijiar","Panyijiar",NA,"VAS",0,30.17712,7.70543,15623,"BN-1662","","","","","Unity","Nyal","Tiam",6,30,1,"GPS"
"9790","EasternBank","Eastern_Bank","Eastern_BankJurRiver","JurRiver",NA,"OCHA IDP",1,28.02691,7.70581,6572,"BL-0765","","","","","WesternBahrelGhazal","Marial Bai","",7,10,0,"RRC"
"9791","HaiKalvario3","HAI_KALVARIO_3","HAI_KALVARIO_3Wau","Wau",NA,"OCHA COD",1,27.98145,7.70612,5629,"BL-0851","","","","","WesternBahrelGhazal","Wau North","HAI KALVARIO",6,10,0,""
"9792","Longkuol","Longkuol","LongkuolJurRiver","JurRiver",NA,"OCHA COD",1,28.09867,7.70613,6173,"BL-0454","","","","","WesternBahrelGhazal","Rocrocdong","Achot",6,10,0,""
"9793","Abou","Abou","AbouJurRiver","JurRiver",NA,"OCHA COD, NBS Western Bahr el Ghazal",1,28.11782,7.70619,6171,"BL-0452","Abu Agar","","","","WesternBahrelGhazal","Rocrocdong","Achot",6,60,1,""
"9794","MayanAbun","Mayan_Abun","Mayan_AbunTonjEast","TonjEast",NA,"WFP",1,28.83049,7.70632,622,"BM-0087","","","","","Warrap","Palal","",6,10,0,""
"9795","Weny","Weny","WenyPanyijiar","Panyijiar",NA,"VAS",0,30.23229,7.72415,15651,"BN-1692","","","","","Unity","Nyal","Duong",6,30,1,"GPS"
"9796","Panyabil","Panyabil","PanyabilDuk","Duk",NA,"AOK",0,31.24443,7.70636,18066,"","","","","","Jonglei","Dongchak","",6,79,0,""
"9797","WarAkon","War_Akon","War_AkonJurRiver","JurRiver",NA,"OCHA COD, NBS Western Bahr el Ghazal",1,28.1533,7.7067,6163,"BL-0444","Rugung","","","","WesternBahrelGhazal","Rocrocdong","Mabior Abiem",6,50,1,""
"9798","Kabash","Kabash","KabashDuk","Duk",NA,"WFP, OCHA COD, UNMISS, NBS Jonglei",1,31.27364,7.70683,534,"BN-0096","","","","","Jonglei","Dongchak","",6,40,1,""
"9799","Korlimon","KORLIMON","KORLIMONJurRiver","JurRiver",NA,"OCHA COD, NBS Western Bahr el Ghazal",1,28.03598,7.70688,5875,"BL-0197","","","","","WesternBahrelGhazal","Marial Bai","Bringi",6,40,1,"Check on attributes and location"
"9800","HaiZandeA","HAI_ZANDE_A","HAI_ZANDE_AWau","Wau",NA,"OCHA COD",1,27.99676,7.70703,5620,"BL-0842","","","","","WesternBahrelGhazal","Wau North","ZANDE",6,10,0,""
"9801","JanglowTwo","Janglow__Two","Janglow__TwoPanyijiar","Panyijiar",NA,"VAS",0,30.22713,7.70708,15624,"BN-1663","","","","","Unity","Nyal","Janglow",6,30,1,"GPS"
"9802","Nyarol","Nyarol","NyarolPanyijiar","Panyijiar",NA,"VAS",0,30.19458,7.7071,15625,"BN-1664","","","","","Unity","Nyal","Tiam",6,30,1,"GPS"
"9803","Koatraar","Koatraar","KoatraarPanyijiar","Panyijiar",NA,"VAS, OCHA COD, NBS Unity",0,30.18512,7.70712,15626,"BN-1665","Kotrar","","","","Unity","Nyal","Tiam",6,50,1,"GPS"
"9804","HaiKerechB","HAI_KERECH_B","HAI_KERECH_BWau","Wau",NA,"OCHA COD, NBS Western Bahr el Ghazal",1,27.97877,7.70718,5550,"BL-0198","","","","","WesternBahrelGhazal","Wau North","HAI KALVARIO",6,40,1,"Check"
"9805","HaiKalvario2","HAI_KALVARIO_2","HAI_KALVARIO_2Wau","Wau",NA,"OCHA COD",1,27.98306,7.70796,5622,"BL-0844","","","","","WesternBahrelGhazal","Wau North","HAI KALVARIO",6,10,0,""
"9806","Nyijam","Nyijam","NyijamPanyijiar","Panyijiar",NA,"VAS, OCHA COD, NBS Unity",0,30.23229,7.72597,15653,"BN-1694","","","","","Unity","Nyal","Duong",6,50,1,"GPS"
"9807","Gorchiek","Gorchiek","GorchiekPanyijiar","Panyijiar",NA,"VAS",0,30.22312,7.7081,15628,"BN-1667","","","","","Unity","Nyal","Janglow",6,30,1,"GPS"
"9808","WestDarjat7","WEST_DARJAT_7","WEST_DARJAT_7Wau","Wau",NA,"OCHA COD",1,27.983,7.70818,5623,"BL-0845","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9809","HaiZandeB","HAI_ZANDE_B","HAI_ZANDE_BWau","Wau",NA,"OCHA COD",1,27.99454,7.70818,5619,"BL-0841","","","","","WesternBahrelGhazal","Wau North","ZANDE",6,10,0,""
"9810","Raba","Raba","RabaRaja","Raja",NA,"WFP",1,26.21801,7.70826,8317,"BK-0036","","","","","WesternBahrelGhazal","Uyujuku","",6,20,1,""
"9811","Miyom","Miyom","MiyomTonjSouth","TonjSouth",NA,"WFP, OCHA COD, UNMISS, NBS Warrap",1,28.82215,7.70827,508,"BM-0089","","","","","Warrap","Thiet","",6,50,1,""
"9812","HaiKalvario4","HAI_KALVARIO_4","HAI_KALVARIO_4Wau","Wau",NA,"OCHA COD",1,27.98496,7.7084,5625,"BL-0847","","","","","WesternBahrelGhazal","Wau North","HAI KALVARIO",6,10,0,""
"9813","Ngolimbo","NGOLIMBO","NGOLIMBOWau","Wau",NA,"OCHA COD",0,27.85345,7.70857,5723,"BL-0947","","","","","WesternBahrelGhazal","Besselia","NGOLIMBO",6,10,0,""
"9814","Bong","Bong","BongLeer","Leer",NA,"VAS",1,30.23246,8.20743,15759,"BE-0593","","","","","Unity","Yang","Kamriah",6,30,1,"GPS"
"9815","Kattieth","Kattieth","KattiethPanyijiar","Panyijiar",NA,"VAS, NBS Unity, UNMISS, WFP, OCHA COD",0,30.25252,7.70895,15629,"BN-1668","Katieth","Katith","","","Unity","Nyal","Kueryieka",6,50,1,"GPS"
"9816","HaiKalvario1","HAI_KALVARIO_1","HAI_KALVARIO_1Wau","Wau",NA,"OCHA COD",1,27.9871,7.70903,5621,"BL-0843","","","","","WesternBahrelGhazal","Wau North","HAI KALVARIO",6,10,0,""
"9817","AwiilJedid","AWIIL_JEDID","AWIIL_JEDIDWau","Wau",NA,"OCHA COD",1,27.96284,7.70923,5626,"BL-0848","","","","","WesternBahrelGhazal","Wau North","AWIIL JEDID",6,10,0,""
"9818","DietTuey","Diet_Tuey","Diet_TueyPanyijiar","Panyijiar",NA,"VAS",0,30.24767,7.70923,15630,"BN-1669","","","","","Unity","Nyal","Kueryieka",6,30,1,"GPS"
"9819","WestDarjat6","WEST_DARJAT_6","WEST_DARJAT_6Wau","Wau",NA,"OCHA COD",1,27.98267,7.70953,5624,"BL-0846","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9820","KhorrSiliki","Khorr_Siliki","Khorr_SilikiRaja","Raja",NA,"WFP, UNMISS, NBS Western Bahr el Ghazal",1,26.389,7.70979,8318,"BK-0037","","","","","WesternBahrelGhazal","Uyujuku","",6,40,1,"GPS - ACTED, GPS - ACTED"
"9821","Duongnyabang","Duongnyabang","DuongnyabangPanyijiar","Panyijiar",NA,"OCHA COD, NBS Unity, EMIS",1,30.22548,7.70979,15689,"BN-1735","Duong","","","","Unity","Nyal","Nyadong",6,20,0,"inside County"
"9822","Rabeh","Rabeh","RabehRaja","Raja",NA,"WFP, NBS Western Bahr el Ghazal",0,26.24,7.71,8319,"BK-0038","","","","","WesternBahrelGhazal","Uyujuku","",6,20,1,""
"9823","HaiFahal","HAI_FAHAl","HAI_FAHAlWau","Wau",NA,"NBS Western Bahr el Ghazal",1,27.99842,7.71028,5618,"BL-0840","","","","","WesternBahrelGhazal","Wau North","ZANDE",6,10,0,""
"9824","HaiDinkaBlockA","HAI_DINKA_BLOCK_A","HAI_DINKA_BLOCK_AWau","Wau",NA,"OCHA COD",1,28.00151,7.7103,5617,"BL-0838","","","","","WesternBahrelGhazal","Wau North","DINKA",6,10,0,""
"9825","Nibong","Nibong","NibongJurRiver","JurRiver",NA,"WFP, UNMISS, NBS Western Bahr el Ghazal, OCHA COD",1,28.21642,7.71047,5876,"BL-0199","","","","","WesternBahrelGhazal","Rocrocdong","",6,50,1,""
"9826","GoakTwo","Goak__Two","Goak__TwoPanyijiar","Panyijiar",NA,"VAS",0,30.24543,7.71065,15631,"BN-1670","","","","","Unity","Nyal","Kueryieka",6,30,1,"GPS"
"9827","Padieu","Padieu","PadieuDuk","Duk",NA,"OCHA COD, NBS Jonglei",1,31.30886,7.71075,570,"BN-0275","","","","","Jonglei","Dongchak","Amiel",6,20,1,""
"9828","Tiam","Tiam","TiamPanyijiar","Panyijiar",NA,"VAS, OCHA COD, NBS Unity, WFP, UNMISS",0,30.18225,7.71092,15632,"BN-1671","","","","","Unity","Nyal","Tiam",6,90,1,"GPS"
"9829","Nyawit","Nyawit","NyawitAyod","Ayod",NA,"AOK",0,30.64393,7.71105,18167,"","","","","","Jonglei","Pajiek","",6,30,0,""
"9830","Duochmaan","Duochmaan","DuochmaanPanyijiar","Panyijiar",NA,"VAS",0,30.21648,7.71117,15633,"BN-1672","","","","","Unity","Nyal","Youp",6,30,1,"GPS"
"9831","WestDarjat2","WEST_DARJAT_2","WEST_DARJAT_2Wau","Wau",NA,"OCHA COD",1,27.99017,7.71157,5615,"BL-0836","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9832","Dhangeyow","Dhangeyow","DhangeyowLeer","Leer",NA,"VAS",1,30.23246,8.20743,15760,"BE-0594","","","","","Unity","Yang","Kamriah",6,30,1,"GPS"
"9833","HaiBalanda","Hai_Balanda","Hai_BalandaRaja","Raja",NA,"VAS",1,26.194,7.71176,8509,"BK-0086","","","","","WesternBahrelGhazal","Uyujuku","Uyujuku Centre",6,30,1,"GPS"
"9834","Nyanyduol","Nyanyduol","NyanyduolPanyijiar","Panyijiar",NA,"VAS",0,30.25015,7.71192,15634,"BN-1673","","","","","Unity","Nyal","Kueryieka",6,30,1,"GPS"
"9835","Engazi","Engazi","EngaziWau","Wau",NA,"AOK",0,27.97029,7.71209,18188,"","","","","","WesternBahrelGhazal","Wau North","",6,30,0,""
"9836","Wichruop","Wichruop","WichruopLeer","Leer",NA,"VAS",1,30.23892,8.20898,15765,"BE-0599","","","","","Unity","Yang","Yang",6,30,1,"GPS"
"9837","WestDarjat8","WEST_DARJAT_8","WEST_DARJAT_8Wau","Wau",NA,"OCHA COD",1,27.98624,7.71214,5614,"BL-0835","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9838","Mangar","Mangar","MangarJurRiver","JurRiver",NA,"VAS, NBS Western Bahr el Ghazal, OCHA COD",1,28.17427,7.71235,5877,"BL-0201","","","","","WesternBahrelGhazal","Rocrocdong","Achot",6,60,1,"GPS"
"9839","Thokpandar","Thokpandar","ThokpandarLeer","Leer",NA,"VAS",1,30.23892,8.32517,15968,"BE-0859","","","","","Unity","Adok","Jiathindol",6,30,1,"GPS"
"9840","Abaka","Abaka","AbakaJurRiver","JurRiver",NA,"OCHA COD",1,28.01239,7.71238,6573,"BL-0767","","","","","WesternBahrelGhazal","Marial Bai","Nyinchum/Kuom",6,10,0,""
"9841","Roldiet","Roldiet","RoldietPanyijiar","Panyijiar",NA,"VAS",0,30.22891,7.71265,15637,"BN-1676","","","","","Unity","Nyal","Janglow",6,10,0,"Calculated"
"9842","WestDarjat9","WEST_DARJAT_9","WEST_DARJAT_9Wau","Wau",NA,"OCHA COD",1,27.97727,7.71275,5611,"BL-0832","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9843","Kurtas","Kurtas","KurtasWau","Wau",NA,"AOK",0,27.96815,7.71279,18238,"","","","","","WesternBahrelGhazal","Wau North","",6,30,0,""
"9844","HaiZande","Hai_Zande","Hai_ZandeRaja","Raja",NA,"VAS, NBS Western Bahr el Ghazal, OCHA COD",1,26.19795,7.7128,8321,"BK-0040","","","","","WesternBahrelGhazal","Uyujuku","Uyujuku Centre",6,60,1,"GPS"
"9845","Wunrec","Wunrec","WunrecRumbekNorth","RumbekNorth",NA,"OCHA COD, NBS Lakes",1,29.6361,7.71295,13603,"BM-0917","","","","","Lakes","Malueeth","Acieek",6,20,0,"inside County"
"9846","Jokjiet","Jokjiet","JokjietRumbekEast","RumbekEast",NA,"WFP",0,30.23933,6.83541,14680,"BN-1861","","","","","Lakes","Paloch","",6,20,1,""
"9847","Yang","Yang","YangLeer","Leer",NA,"VAS, NBS Unity, OCHA COD",1,30.23933,8.20708,15757,"BE-0591","","","","","Unity","Yang","Yang",6,50,1,"GPS"
"9848","AwiilJedidBoma","AWIIL_JEDID_BOMA","AWIIL_JEDID_BOMAWau","Wau",NA,"OCHA COD",1,27.97651,7.71354,5612,"BL-0833","","","","","WesternBahrelGhazal","Wau North","AWIIL JEDID",6,10,0,""
"9849","Ibra","Ibra","IbraRaja","Raja",NA,"WFP",1,26.49657,7.71364,8322,"BK-0041","","","","","WesternBahrelGhazal","Uyujuku","",6,20,1,""
"9850","Weidany","Weidany","WeidanyAkobo","Akobo",NA,"WFP, OCHA COD, NBS Jonglei, UNMISS",0,32.94118,7.71371,905,"BO-0180","","","","","Jonglei","Bilkey","",6,40,1,""
"9851","Lol-Anguoth","Lol_anguoth","Lol_anguothRumbekNorth","RumbekNorth",NA,"OCHA COD, NBS Lakes",1,29.78478,7.71378,13536,"BM-0849","","","","","Lakes","Madol","Panhiam-acot",6,20,0,"inside County"
"9852","HaiBlandaC","HAI_BLANDA_C","HAI_BLANDA_CRaja","Raja",NA,"OCHA COD",1,26.19788,7.71397,8506,"BK-0083","","","","","WesternBahrelGhazal","Uyujuku","Uyujuku",6,10,0,""
"9853","GoakOne","Goak_One","Goak_OnePanyijiar","Panyijiar",NA,"VAS, OCHA COD, NBS Unity",1,30.24958,7.71405,15638,"BN-1677","Goap","","","","Unity","Nyal","Kueryieka",6,50,1,"GPS"
"9854","WestDarjat1","WEST_DARJAT_1","WEST_DARJAT_1Wau","Wau",NA,"OCHA COD",1,27.97942,7.71407,5613,"BL-0834","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9855","HaiMustafa","Hai_Mustafa","Hai_MustafaRaja","Raja",NA,"VAS",1,26.19583,7.71448,8507,"BK-0084","","","","","WesternBahrelGhazal","Uyujuku","Kuru",6,30,1,"GPS"
"9856","Maluiltit","Maluiltit","MaluiltitTonjNorth","TonjNorth",NA,"VAS",1,28.61719,7.71448,6621,"BM-0167","","","","","Warrap","Pagol","Mayen-Loc",6,30,1,"GPS"
"9857","Nyawiet","Nyawiet","NyawietAyod","Ayod",NA,"OCHA COD, NBS Jonglei",1,30.63944,7.71461,2958,"BN-0290","","","","","Jonglei","Pajiek","Nyawiet",6,98,1,""
"9858","Papande","Papande","PapandeDuk","Duk",NA,"OCHA COD, NBS Jonglei",1,31.68788,7.71474,606,"BO-0536","","","","","Jonglei","Panyang","Derkuach",6,20,1,""
"9859","HaiBlandaB","HAI_BLANDA_B","HAI_BLANDA_BRaja","Raja",NA,"OCHA COD",1,26.19507,7.71486,8508,"BK-0085","","","","","WesternBahrelGhazal","Uyujuku","Uyujuku",6,10,0,""
"9860","Ulali","Ulali","UlaliAkobo","Akobo",NA,"WFP, OCHA COD, UNMISS, NBS Jonglei",0,33.04189,7.71507,906,"BP-0123","","","","","Jonglei","Nyandit","",6,50,1,""
"9861","WestDarjat3","WEST_DARJAT_3","WEST_DARJAT_3Wau","Wau",NA,"OCHA COD",1,27.99029,7.71553,5605,"BL-0826","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9862","WestDarjat4","WEST_DARJAT_4","WEST_DARJAT_4Wau","Wau",NA,"OCHA COD",1,27.98434,7.71561,5603,"BL-0824","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9863","HaiKerihGbaya","Hai_Kerih_Gbaya","Hai_Kerih_GbayaRaja","Raja",NA,"VAS",1,26.1983,7.71563,8505,"BK-0082","","","","","WesternBahrelGhazal","Uyujuku","Uyujuku Centre",6,30,1,"GPS"
"9864","Dhorgautiel","Dhorgautiel","DhorgautielPanyijiar","Panyijiar",NA,"VAS",0,30.24178,7.67593,15587,"BN-1620","","","","","Unity","Nyal","Palual",6,30,1,"GPS"
"9865","EastDarjat3","EAST_DARJAT_3","EAST_DARJAT_3Wau","Wau",NA,"OCHA COD",1,27.99598,7.71569,5607,"BL-0828","","","","","WesternBahrelGhazal","Wau North","EAST DARJAT",6,10,0,""
"9866","HaiDinkaBlockB","HAI_DINKA_BLOCK_B","HAI_DINKA_BLOCK_BWau","Wau",NA,"OCHA COD",1,27.99911,7.71571,5608,"BL-0829","","","","","WesternBahrelGhazal","Wau North","DINKA",6,10,0,""
"9867","HaiBlandaA","HAI_BLANDA_A","HAI_BLANDA_ARaja","Raja",NA,"OCHA COD",1,26.19372,7.71577,8510,"BK-0087","","","","","WesternBahrelGhazal","Uyujuku","Uyujuku",6,10,0,""
"9868","YoupCentre","Youp__Centre","Youp__CentrePanyijiar","Panyijiar",NA,"VAS",0,30.20776,7.71593,15639,"BN-1678","","","","","Unity","Nyal","Youp",6,10,0,"Calculated"
"9869","BlandaD","BLANDA_D","BLANDA_DRaja","Raja",NA,"OCHA COD",1,26.1933,7.7163,8511,"BK-0088","","","","","WesternBahrelGhazal","Uyujuku","Uyujuku",6,10,0,""
"9870","Rolkuach","Rolkuach","RolkuachPanyijiar","Panyijiar",NA,"VAS",1,30.23209,7.71648,15640,"BN-1679","","","","","Unity","Nyal","Duong",6,30,1,"GPS"
"9871","Dhorkuach","Dhorkuach","DhorkuachPanyijiar","Panyijiar",NA,"VAS",0,30.24178,7.68375,15591,"BN-1626","","","","","Unity","Nyal","Palual",6,30,1,"GPS"
"9872","DeimZubier","Deim_Zubeir","Deim_ZubeirRaja","Raja",NA,"WFP, OCHA COD, UNMISS, NBS Western Bahr el Ghazal",1,26.19823,7.7167,8323,"BK-0042","","","","","WesternBahrelGhazal","Uyujuku","",5,60,1,"JLC/FAO"
"9873","HaiFok","Hai_Fok","Hai_FokRaja","Raja",NA,"VAS",1,26.50377,7.7167,8502,"BK-0079","","","","","WesternBahrelGhazal","Uyujuku","Kuru",6,30,1,"GPS"
"9874","HaiDinka","HAI_DINKA","HAI_DINKAWau","Wau",NA,"OCHA COD",1,27.9707,7.7167,5610,"BL-0831","","","","","WesternBahrelGhazal","Wau North","DINKA",6,10,0,""
"9875","Doli","Doli","DoliPanyijiar","Panyijiar",NA,"VAS",0,30.248,7.65038,15577,"BN-1607","","","","","Unity","Kol","Pathiel",6,30,1,"GPS"
"9876","BolDit","Bol_Dit","Bol_DitPariang","Pariang",NA,"WFP, UNMISS, OCHA IDP, NBS Unity, OCHA COD",1,30.248,9.69218,17428,"BE-1363","Wuaknhom","","Wutnom","","Unity","Biu","",6,100,1,""
"9877","HaiSikaHadid2","HAI_SIKA_HADID_2","HAI_SIKA_HADID_2Wau","Wau",NA,"OCHA COD",1,27.98259,7.71682,5604,"BL-0825","","","","","WesternBahrelGhazal","Wau North","HAI SIKA HADID",6,10,0,""
"9878","Maheil","Maheil","MaheilPanyijiar","Panyijiar",NA,"VAS",1,30.17628,7.71722,15641,"BN-1681","","","","","Unity","Nyal","Tiam",6,30,1,"GPS"
"9879","Falal","Falal","FalalTonjEast","TonjEast",NA,"WFP, UNMISS, NBS Warrap, OCHA COD",1,28.93765,7.71742,624,"BM-0090","","","","","Warrap","Palal","",6,99,1,""
"9880","Dhordieng","Dhordieng","DhordiengPanyijiar","Panyijiar",NA,"VAS",1,30.17878,7.71758,15642,"BN-1682","","","","","Unity","Nyal","Tiam",6,30,1,"GPS"
"9881","Ngokanee","NGOKANEE","NGOKANEEWau","Wau",NA,"OCHA COD",1,27.73342,7.71762,5694,"BL-0918","","","","","WesternBahrelGhazal","Besselia","MBORO",6,10,0,""
"9882","WestDarjat5","WEST_DARJAT_5","WEST_DARJAT_5Wau","Wau",NA,"OCHA COD",1,27.9899,7.7178,5606,"BL-0827","","","","","WesternBahrelGhazal","Wau North","WEST DARJAT",6,10,0,""
"9883","HaiKubire","Hai_Kubire","Hai_KubireRaja","Raja",NA,"VAS",1,26.49523,7.71783,8501,"BK-0078","","","","","WesternBahrelGhazal","Uyujuku","Kuru",6,30,1,"GPS"
"9884","EastDarjat4","EAST_DARJAT_4","EAST_DARJAT_4Wau","Wau",NA,"OCHA COD",1,27.99339,7.7179,5609,"BL-0830","","","","","WesternBahrelGhazal","Wau North","EAST DARJAT",6,10,0,""
"9885","ManuelThony","Manuel_Thony","Manuel_ThonyTonjEast","TonjEast",NA,"AOK",0,29.27233,7.71797,18378,"","","","","","Warrap","Wun-liit","",6,30,0,""
"9886","Silik","Silik","SilikRaja","Raja",NA,"WFP, OCHA COD, UNMISS, NBS Western Bahr el Ghazal",1,26.4146,7.71815,8324,"BK-0043","","","","","WesternBahrelGhazal","Uyujuku","",6,50,1,""
"9887","Dhornyakai","Dhornyakai","DhornyakaiPanyijiar","Panyijiar",NA,"VAS",1,30.24772,7.7183,15643,"BN-1683","","","","","Unity","Nyal","Kueryieka",6,30,1,"GPS"
